,Unnamed: 0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,Unnamed: 0,target
9116390,9116390,2021-06-08 15:36:59.895531+00:00,x,y,2021-06-27 07:00:00+00:00,2021-06-27 09:00:00+00:00,alpha,True,15.0,1,a-5,9116390,9403.0
19125604,19125604,2021-08-14 18:16:36.754308+00:00,x,y,2021-08-17 05:30:00+00:00,2021-08-17 07:30:00+00:00,gamma,True,20.0,1,c-2,19125604,7500.0
6070436,6070436,2021-05-03 10:29:42.456181+00:00,x,y,2021-05-06 14:00:00+00:00,2021-05-06 15:55:00+00:00,beta,True,20.0,0,b-9,6070436,6786.0
3316665,3316665,2021-03-15 15:30:15.132799+00:00,x,y,2021-03-17 05:00:00+00:00,2021-03-17 07:00:00+00:00,gamma,True,20.0,2,c-2,3316665,11300.0
8185137,8185137,2021-05-30 21:20:01.276329+00:00,x,y,2021-07-02 16:00:00+00:00,2021-07-02 18:00:00+00:00,alpha,True,15.0,1,a-7,8185137,9403.0
16663933,16663933,2021-07-31 15:16:35.629961+00:00,x,y,2021-08-07 04:00:00+00:00,2021-08-07 06:00:00+00:00,alpha,True,35.0,1,a-1,16663933,10545.0
11360438,11360438,2021-06-26 13:56:24.252111+00:00,x,y,2021-06-28 16:30:00+00:00,2021-06-28 18:30:00+00:00,alpha,True,15.0,1,a-23,11360438,9497.0
20341375,20341375,2021-08-21 15:26:44.320955+00:00,x,y,2021-09-01 16:00:00+00:00,2021-09-01 18:00:00+00:00,alpha,True,20.0,1,a-23,20341375,8381.0
6791353,6791353,2021-05-14 16:01:56.484149+00:00,x,y,2021-06-01 05:00:00+00:00,2021-06-01 07:00:00+00:00,alpha,True,15.0,1,a-1,6791353,6495.0
17146716,17146716,2021-08-04 19:09:53.809245+00:00,x,y,2021-08-09 04:00:00+00:00,2021-08-09 06:00:00+00:00,alpha,True,15.0,1,a-1,17146716,7524.0
11802669,11802669,2021-06-29 11:18:10.606948+00:00,x,y,2021-08-07 14:45:00+00:00,2021-08-07 16:45:00+00:00,gamma,True,20.0,2,c-4,11802669,8765.0
21771719,21771719,2021-08-31 21:19:19.584270+00:00,x,y,2021-09-04 07:00:00+00:00,2021-09-04 09:00:00+00:00,alpha,True,15.0,1,a-5,21771719,9045.0
9228755,9228755,2021-06-09 17:03:26.394980+00:00,x,y,2021-07-04 16:00:00+00:00,2021-07-04 18:00:00+00:00,alpha,True,15.0,1,a-23,9228755,9403.0
8549788,8549788,2021-06-03 03:55:49.718306+00:00,x,y,2021-06-19 11:00:00+00:00,2021-06-19 12:55:00+00:00,beta,True,20.0,0,b-69,8549788,10036.0
11554966,11554966,2021-06-27 21:03:58.549198+00:00,x,y,2021-07-26 14:00:00+00:00,2021-07-26 15:55:00+00:00,beta,True,40.0,0,b-9,11554966,8065.0
1352735,1352735,2021-02-06 16:26:40.861261+00:00,x,y,2021-03-11 13:30:00+00:00,2021-03-11 15:40:00+00:00,alpha,True,20.0,1,a-5,1352735,9799.0
8455138,8455138,2021-06-02 07:08:55.117561+00:00,x,y,2021-06-13 13:00:00+00:00,2021-06-13 15:00:00+00:00,alpha,True,35.0,1,a-9,8455138,9707.0
7484628,7484628,2021-05-22 13:44:46.341833+00:00,x,y,2021-06-15 11:00:00+00:00,2021-06-15 12:55:00+00:00,beta,True,20.0,0,b-69,7484628,7395.0
21154260,21154260,2021-08-27 04:23:27.316139+00:00,x,y,2021-12-24 16:00:00+00:00,2021-12-24 18:00:00+00:00,alpha,True,20.0,1,a-23,21154260,10545.0
12868182,12868182,2021-07-05 07:04:09.613166+00:00,x,y,2021-07-13 14:00:00+00:00,2021-07-13 15:55:00+00:00,beta,True,40.0,0,b-9,12868182,9090.0
15992806,15992806,2021-07-26 11:08:39.777700+00:00,x,y,2021-07-31 14:00:00+00:00,2021-07-31 16:00:00+00:00,gamma,True,20.0,2,c-4,15992806,14130.0
4465425,4465425,2021-04-10 07:26:21.663991+00:00,x,y,2021-04-11 05:00:00+00:00,2021-04-11 06:55:00+00:00,beta,True,20.0,0,b-1,4465425,7884.0
17716158,17716158,2021-08-08 10:12:15.620363+00:00,x,y,2021-08-08 16:00:00+00:00,2021-08-08 18:00:00+00:00,alpha,True,20.0,1,a-23,17716158,17745.0
12348208,12348208,2021-07-02 13:02:33.462249+00:00,x,y,2021-07-03 17:00:00+00:00,2021-07-03 18:59:00+00:00,gamma,True,20.0,1,c-6,12348208,14065.0
12438590,12438590,2021-07-02 23:30:05.996521+00:00,x,y,2021-07-09 13:00:00+00:00,2021-07-09 15:00:00+00:00,alpha,True,15.0,1,a-9,12438590,9045.0
20136104,20136104,2021-08-20 09:37:31.680737+00:00,x,y,2021-09-13 16:00:00+00:00,2021-09-13 18:00:00+00:00,alpha,True,20.0,1,a-23,20136104,7524.0
14967790,14967790,2021-07-18 13:30:12.580535+00:00,x,y,2021-07-24 04:00:00+00:00,2021-07-24 06:00:00+00:00,alpha,True,15.0,1,a-1,14967790,7524.0
8950093,8950093,2021-06-07 04:17:19.645023+00:00,x,y,2021-09-05 11:00:00+00:00,2021-09-05 13:00:00+00:00,gamma,True,20.0,2,c-4,8950093,11900.0
21296140,21296140,2021-08-28 06:15:25.487126+00:00,x,y,2021-08-31 16:00:00+00:00,2021-08-31 18:00:00+00:00,alpha,True,15.0,1,a-23,21296140,9045.0
6448679,6448679,2021-05-08 23:15:22.147282+00:00,x,y,2021-05-12 16:00:00+00:00,2021-05-12 18:00:00+00:00,alpha,True,15.0,1,a-7,6448679,5996.0
2772919,2772919,2021-03-07 10:59:02.467756+00:00,x,y,2021-03-08 05:00:00+00:00,2021-03-08 07:00:00+00:00,alpha,True,35.0,1,a-1,2772919,8027.0
19771500,19771500,2021-08-18 09:05:39.850260+00:00,x,y,2021-08-21 10:00:00+00:00,2021-08-21 12:00:00+00:00,gamma,True,20.0,2,c-2,19771500,23385.0
10111722,10111722,2021-06-16 14:29:27.067284+00:00,x,y,2021-07-05 14:00:00+00:00,2021-07-05 16:00:00+00:00,gamma,True,20.0,1,c-4,10111722,6620.0
10621169,10621169,2021-06-20 21:22:31.299389+00:00,x,y,2021-07-01 07:00:00+00:00,2021-07-01 09:00:00+00:00,alpha,True,15.0,1,a-5,10621169,6850.0
15533081,15533081,2021-07-23 07:09:36.068283+00:00,x,y,2021-07-31 14:00:00+00:00,2021-07-31 16:00:00+00:00,gamma,True,20.0,1,c-4,15533081,13130.0
4805325,4805325,2021-04-19 08:57:23.483396+00:00,x,y,2021-05-30 13:30:00+00:00,2021-05-30 15:30:00+00:00,alpha,True,35.0,1,a-5,4805325,8290.0
1942023,1942023,2021-02-20 13:37:16.333721+00:00,x,y,2021-03-22 05:00:00+00:00,2021-03-22 07:00:00+00:00,gamma,True,20.0,1,c-2,1942023,12500.0
9001020,9001020,2021-06-07 13:41:23.688258+00:00,x,y,2021-06-11 11:00:00+00:00,2021-06-11 12:55:00+00:00,beta,True,20.0,0,b-69,9001020,10057.0
12057471,12057471,2021-06-30 19:48:28.441517+00:00,x,y,2021-07-02 05:00:00+00:00,2021-07-02 07:00:00+00:00,alpha,True,35.0,1,a-1,12057471,13277.0
4417867,4417867,2021-04-08 20:11:32.433927+00:00,x,y,2021-05-17 11:00:00+00:00,2021-05-17 12:55:00+00:00,beta,True,40.0,0,b-69,4417867,10468.0
3079481,3079481,2021-03-11 20:16:49.031200+00:00,x,y,2021-04-11 13:30:00+00:00,2021-04-11 15:30:00+00:00,alpha,True,35.0,1,a-5,3079481,10799.0
11159276,11159276,2021-06-25 05:43:57.397803+00:00,x,y,2021-07-14 09:45:00+00:00,2021-07-14 11:45:00+00:00,gamma,True,20.0,1,c-2,11159276,8100.0
2373783,2373783,2021-03-01 07:12:11.123913+00:00,x,y,2021-03-22 16:00:00+00:00,2021-03-22 18:10:00+00:00,alpha,True,15.0,1,a-7,2373783,7502.0
6808485,6808485,2021-05-14 21:37:20.099994+00:00,x,y,2021-05-16 05:00:00+00:00,2021-05-16 06:55:00+00:00,beta,True,40.0,0,b-1,6808485,8009.0
7686390,7686390,2021-05-24 20:31:24.167020+00:00,x,y,2021-06-03 05:00:00+00:00,2021-06-03 07:00:00+00:00,alpha,True,35.0,1,a-1,7686390,7520.0
20449088,20449088,2021-08-22 10:47:13.681703+00:00,x,y,2021-09-09 16:00:00+00:00,2021-09-09 18:00:00+00:00,alpha,True,20.0,1,a-23,20449088,7524.0
11914599,11914599,2021-06-30 04:47:35.485951+00:00,x,y,2021-07-10 17:00:00+00:00,2021-07-10 18:59:00+00:00,gamma,True,20.0,2,c-6,11914599,19105.0
19662849,19662849,2021-08-17 16:41:24.592987+00:00,x,y,2021-08-29 13:00:00+00:00,2021-08-29 15:00:00+00:00,alpha,True,20.0,1,a-9,19662849,10545.0
7109525,7109525,2021-05-18 10:33:38.680740+00:00,x,y,2021-06-11 16:00:00+00:00,2021-06-11 18:00:00+00:00,alpha,True,15.0,1,a-7,7109525,6531.0
18506684,18506684,2021-08-11 16:36:16.608013+00:00,x,y,2021-09-06 05:00:00+00:00,2021-09-06 06:55:00+00:00,beta,True,20.0,0,b-1,18506684,6580.0
12745786,12745786,2021-07-04 13:48:03.403422+00:00,x,y,2021-08-02 09:45:00+00:00,2021-08-02 11:45:00+00:00,gamma,True,20.0,1,c-2,12745786,10285.0
21065421,21065421,2021-08-26 11:56:37.059682+00:00,x,y,2021-08-26 13:20:00+00:00,2021-08-26 15:20:00+00:00,alpha,True,15.0,1,a-9,21065421,9045.0
14941785,14941785,2021-07-18 09:42:06.570111+00:00,x,y,2021-07-21 13:00:00+00:00,2021-07-21 15:00:00+00:00,alpha,True,35.0,1,a-9,14941785,7524.0
4055599,4055599,2021-03-30 12:58:58.521868+00:00,x,y,2021-05-07 17:00:00+00:00,2021-05-07 18:59:00+00:00,gamma,True,20.0,1,c-6,4055599,9800.0
1640403,1640403,2021-02-13 18:14:28.347213+00:00,x,y,2021-03-12 11:00:00+00:00,2021-03-12 13:00:00+00:00,gamma,True,32.0,2,c-4,1640403,13750.0
12784046,12784046,2021-07-04 17:23:47.718426+00:00,x,y,2021-07-09 13:00:00+00:00,2021-07-09 15:00:00+00:00,alpha,True,35.0,1,a-9,12784046,14645.0
7644628,7644628,2021-05-24 10:43:28.964169+00:00,x,y,2021-06-07 16:00:00+00:00,2021-06-07 18:00:00+00:00,alpha,True,35.0,1,a-7,7644628,7520.0
11442230,11442230,2021-06-27 07:22:55.094304+00:00,x,y,2021-07-12 04:00:00+00:00,2021-07-12 06:00:00+00:00,alpha,True,15.0,1,a-1,11442230,6850.0
20290921,20290921,2021-08-21 09:05:37.026122+00:00,x,y,2021-08-23 13:00:00+00:00,2021-08-23 15:00:00+00:00,alpha,True,15.0,1,a-9,20290921,23895.0
20195236,20195236,2021-08-20 16:04:05.611286+00:00,x,y,2021-08-29 04:00:00+00:00,2021-08-29 06:00:00+00:00,alpha,True,20.0,1,a-1,20195236,8381.0
14118883,14118883,2021-07-12 13:13:58.268633+00:00,x,y,2021-07-23 07:00:00+00:00,2021-07-23 09:00:00+00:00,alpha,True,35.0,1,a-5,14118883,12645.0
15459437,15459437,2021-07-22 16:43:55.601048+00:00,x,y,2021-08-06 05:00:00+00:00,2021-08-06 06:55:00+00:00,beta,True,20.0,0,b-1,15459437,7280.0
14925384,14925384,2021-07-18 07:15:33.987692+00:00,x,y,2021-07-28 14:00:00+00:00,2021-07-28 16:00:00+00:00,gamma,True,20.0,1,c-4,14925384,10285.0
7275551,7275551,2021-05-20 09:15:45.306453+00:00,x,y,2021-05-30 16:00:00+00:00,2021-05-30 18:00:00+00:00,alpha,True,35.0,1,a-7,7275551,8027.0
11264349,11264349,2021-06-25 18:42:26.135613+00:00,x,y,2021-07-25 16:00:00+00:00,2021-07-25 18:00:00+00:00,alpha,True,35.0,1,a-23,11264349,13277.0
12549062,12549062,2021-07-03 13:35:03.385752+00:00,x,y,2021-08-01 14:00:00+00:00,2021-08-01 15:55:00+00:00,beta,True,40.0,0,b-9,12549062,10830.0
15355166,15355166,2021-07-21 21:28:23.026148+00:00,x,y,2021-07-24 10:00:00+00:00,2021-07-24 12:00:00+00:00,gamma,True,20.0,2,c-2,15355166,12300.0
4576428,4576428,2021-04-13 21:20:27.745633+00:00,x,y,2021-04-14 13:30:00+00:00,2021-04-14 15:30:00+00:00,alpha,True,15.0,1,a-5,4576428,8048.0
12845016,12845016,2021-07-05 04:24:47.058307+00:00,x,y,2021-07-30 05:00:00+00:00,2021-07-30 07:00:00+00:00,alpha,True,35.0,1,a-1,12845016,10545.0
1525811,1525811,2021-02-11 06:46:10.861517+00:00,x,y,2021-02-24 16:00:00+00:00,2021-02-24 18:10:00+00:00,alpha,True,0.0,0,a-7,1525811,8739.0
1982878,1982878,2021-02-21 15:59:57.660608+00:00,x,y,2021-03-16 13:30:00+00:00,2021-03-16 15:40:00+00:00,alpha,True,35.0,1,a-5,1982878,12500.0
11862152,11862152,2021-06-29 17:47:27.077331+00:00,x,y,2021-07-06 14:15:00+00:00,2021-07-06 16:15:00+00:00,gamma,True,20.0,2,c-4,11862152,8765.0
1350417,1350417,2021-02-06 15:15:51.614601+00:00,x,y,2021-02-08 17:00:00+00:00,2021-02-08 18:59:00+00:00,gamma,True,0.0,0,c-6,1350417,10040.0
9184926,9184926,2021-06-09 09:11:28.955351+00:00,x,y,2021-06-18 13:30:00+00:00,2021-06-18 15:30:00+00:00,alpha,True,35.0,1,a-9,9184926,9707.0
12948895,12948895,2021-07-05 13:57:33.713401+00:00,x,y,2021-07-10 14:00:00+00:00,2021-07-10 16:00:00+00:00,gamma,True,20.0,1,c-4,12948895,20365.0
9736601,9736601,2021-06-13 17:51:56.668341+00:00,x,y,2021-07-09 11:00:00+00:00,2021-07-09 12:55:00+00:00,beta,True,20.0,0,b-69,9736601,6522.0
2857972,2857972,2021-03-08 17:45:47.975470+00:00,x,y,2021-03-15 11:00:00+00:00,2021-03-15 13:00:00+00:00,gamma,True,20.0,1,c-4,2857972,7640.0
3405328,3405328,2021-03-17 06:49:35.272714+00:00,x,y,2021-03-31 05:00:00+00:00,2021-03-31 06:55:00+00:00,beta,True,20.0,0,b-1,3405328,9041.0
14301328,14301328,2021-07-13 17:33:20.356009+00:00,x,y,2021-07-28 16:00:00+00:00,2021-07-28 18:00:00+00:00,alpha,True,35.0,1,a-23,14301328,12645.0
4139868,4139868,2021-04-01 12:30:11.693490+00:00,x,y,2021-04-03 05:00:00+00:00,2021-04-03 07:00:00+00:00,gamma,True,20.0,1,c-2,4139868,9800.0
11670856,11670856,2021-06-28 15:46:43.042126+00:00,x,y,2021-07-23 10:35:00+00:00,2021-07-23 12:35:00+00:00,gamma,True,20.0,1,c-2,11670856,7765.0
4585764,4585764,2021-04-14 07:56:40.333747+00:00,x,y,2021-05-07 05:00:00+00:00,2021-05-07 07:00:00+00:00,alpha,True,35.0,1,a-1,4585764,8605.0
1101831,1101831,2021-01-31 15:54:59.550156+00:00,x,y,2021-02-04 16:00:00+00:00,2021-02-04 18:10:00+00:00,alpha,True,20.0,1,a-7,1101831,9799.0
15957882,15957882,2021-07-26 07:12:11.251783+00:00,x,y,2021-12-06 10:00:00+00:00,2021-12-06 12:00:00+00:00,gamma,True,20.0,2,c-2,15957882,13560.0
14426958,14426958,2021-07-14 13:28:25.477582+00:00,x,y,2021-08-04 16:00:00+00:00,2021-08-04 18:00:00+00:00,alpha,True,35.0,1,a-23,14426958,10545.0
508062,508062,2021-01-15 10:48:21.262796+00:00,x,y,2021-01-26 13:00:00+00:00,2021-01-26 15:00:00+00:00,alpha,True,0.0,0,a-5,508062,8739.0
11962448,11962448,2021-06-30 10:26:12.927522+00:00,x,y,2021-07-03 11:00:00+00:00,2021-07-03 12:55:00+00:00,beta,True,40.0,0,b-69,11962448,17367.0
1002786,1002786,2021-01-29 05:35:14.040757+00:00,x,y,2021-02-03 16:00:00+00:00,2021-02-03 18:10:00+00:00,alpha,True,0.0,0,a-7,1002786,8739.0
6704072,6704072,2021-05-12 22:51:09.977645+00:00,x,y,2021-05-20 17:00:00+00:00,2021-05-20 18:59:00+00:00,gamma,True,20.0,2,c-6,6704072,8390.0
524708,524708,2021-01-15 19:22:12.771587+00:00,x,y,2021-02-21 05:00:00+00:00,2021-02-21 07:00:00+00:00,gamma,True,0.0,0,c-2,524708,7900.0
18329742,18329742,2021-08-10 21:10:41.307998+00:00,x,y,2021-09-14 11:00:00+00:00,2021-09-14 12:55:00+00:00,beta,True,20.0,0,b-69,18329742,6580.0
15671775,15671775,2021-07-24 04:50:31.061080+00:00,x,y,2021-08-05 16:00:00+00:00,2021-08-05 18:00:00+00:00,alpha,True,35.0,1,a-23,15671775,12645.0
12043383,12043383,2021-06-30 18:33:56.772053+00:00,x,y,2021-07-06 09:45:00+00:00,2021-07-06 11:45:00+00:00,gamma,True,20.0,1,c-2,12043383,9785.0
12080353,12080353,2021-07-01 01:43:07.664030+00:00,x,y,2021-07-13 10:00:00+00:00,2021-07-13 12:00:00+00:00,alpha,True,15.0,1,a-7,12080353,9497.0
989699,989699,2021-01-28 17:39:22.683917+00:00,x,y,2021-02-21 05:00:00+00:00,2021-02-21 07:00:00+00:00,gamma,True,32.0,1,c-2,989699,9150.0
3788691,3788691,2021-03-24 19:18:23.269881+00:00,x,y,2021-04-12 15:30:00+00:00,2021-04-12 17:30:00+00:00,alpha,True,15.0,1,a-7,3788691,9798.0
2603579,2603579,2021-03-04 13:58:07.651859+00:00,x,y,2021-03-13 17:00:00+00:00,2021-03-13 18:59:00+00:00,gamma,True,20.0,1,c-6,2603579,7640.0
14254642,14254642,2021-07-13 11:47:50.714309+00:00,x,y,2021-08-05 14:00:00+00:00,2021-08-05 15:55:00+00:00,beta,True,20.0,0,b-9,14254642,6440.0
20313681,20313681,2021-08-21 11:46:02.516975+00:00,x,y,2021-08-23 10:00:00+00:00,2021-08-23 12:00:00+00:00,alpha,True,20.0,1,a-7,20313681,25345.0
15700323,15700323,2021-07-24 10:26:45.295992+00:00,x,y,2021-08-12 05:00:00+00:00,2021-08-12 06:55:00+00:00,beta,True,20.0,0,b-1,15700323,6480.0
17747061,17747061,2021-08-08 12:48:21.260656+00:00,x,y,2021-08-19 04:40:00+00:00,2021-08-19 06:40:00+00:00,omega,True,20.0,1,d-1,17747061,6870.0
8173252,8173252,2021-05-30 18:54:51.708933+00:00,x,y,2021-06-30 13:00:00+00:00,2021-06-30 15:00:00+00:00,alpha,True,15.0,1,a-5,8173252,9403.0
13924237,13924237,2021-07-11 09:10:05.787729+00:00,x,y,2021-07-16 13:00:00+00:00,2021-07-16 15:00:00+00:00,alpha,True,15.0,1,a-9,13924237,18945.0
21604026,21604026,2021-08-30 16:43:36.259975+00:00,x,y,2022-01-19 04:00:00+00:00,2022-01-19 06:00:00+00:00,alpha,True,20.0,1,a-1,21604026,8381.0
10453188,10453188,2021-06-19 12:44:38.277485+00:00,x,y,2021-06-19 17:00:00+00:00,2021-06-19 18:59:00+00:00,gamma,True,20.0,1,c-6,10453188,15075.0
4352083,4352083,2021-04-07 08:15:32.579181+00:00,x,y,2021-04-16 15:30:00+00:00,2021-04-16 17:30:00+00:00,alpha,True,15.0,1,a-7,4352083,8048.0
18373607,18373607,2021-08-11 04:53:57.170988+00:00,x,y,2021-08-14 16:00:00+00:00,2021-08-14 18:00:00+00:00,alpha,True,20.0,1,a-23,18373607,6810.0
17367857,17367857,2021-08-06 11:47:51.677646+00:00,x,y,2021-08-16 07:00:00+00:00,2021-08-16 09:00:00+00:00,alpha,True,20.0,1,a-5,17367857,6810.0
3285123,3285123,2021-03-15 06:24:55.022920+00:00,x,y,2021-03-26 05:00:00+00:00,2021-03-26 07:00:00+00:00,alpha,True,15.0,1,a-1,3285123,9798.0
16168081,16168081,2021-07-27 14:40:04.379300+00:00,x,y,2021-08-08 05:00:00+00:00,2021-08-08 06:55:00+00:00,beta,True,40.0,0,b-1,16168081,11020.0
9388119,9388119,2021-06-11 09:17:44.515257+00:00,x,y,2021-07-14 17:00:00+00:00,2021-07-14 18:59:00+00:00,gamma,True,20.0,2,c-6,9388119,11900.0
14699167,14699167,2021-07-16 12:11:40.082780+00:00,x,y,2021-07-24 10:00:00+00:00,2021-07-24 12:00:00+00:00,alpha,True,15.0,1,a-7,14699167,12945.0
19354902,19354902,2021-08-16 03:42:37.697537+00:00,x,y,2021-08-17 04:00:00+00:00,2021-08-17 06:00:00+00:00,alpha,True,20.0,1,a-1,19354902,7524.0
21132514,21132514,2021-08-26 20:30:19.839584+00:00,x,y,2021-09-03 10:35:00+00:00,2021-09-03 12:35:00+00:00,omega,True,20.0,1,d-3,21132514,7950.0
17887062,17887062,2021-08-09 07:11:43.940004+00:00,x,y,2021-08-21 10:35:00+00:00,2021-08-21 12:35:00+00:00,omega,True,20.0,1,d-3,17887062,10100.0
18957346,18957346,2021-08-13 19:44:45.158218+00:00,x,y,2021-08-24 10:00:00+00:00,2021-08-24 12:00:00+00:00,alpha,True,20.0,1,a-7,18957346,10545.0
5578938,5578938,2021-04-26 09:39:24.802212+00:00,x,y,2021-04-27 11:00:00+00:00,2021-04-27 13:00:00+00:00,gamma,True,20.0,2,c-4,5578938,8640.0
21437959,21437959,2021-08-29 08:44:24.543344+00:00,x,y,2021-09-03 10:35:00+00:00,2021-09-03 12:35:00+00:00,omega,True,20.0,1,d-3,21437959,7950.0
8537953,8537953,2021-06-02 20:57:58.903466+00:00,x,y,2021-06-17 04:00:00+00:00,2021-06-17 06:00:00+00:00,alpha,True,35.0,1,a-1,8537953,9707.0
14590661,14590661,2021-07-15 15:50:59.293944+00:00,x,y,2021-07-20 11:00:00+00:00,2021-07-20 12:55:00+00:00,beta,True,20.0,0,b-69,14590661,7240.0
19996968,19996968,2021-08-19 13:56:41.475928+00:00,x,y,2021-09-02 07:00:00+00:00,2021-09-02 09:00:00+00:00,alpha,True,15.0,1,a-5,19996968,6810.0
20703061,20703061,2021-08-24 02:02:45.393027+00:00,x,y,2021-09-05 13:00:00+00:00,2021-09-05 15:00:00+00:00,alpha,True,15.0,1,a-9,20703061,7524.0
3425673,3425673,2021-03-17 12:44:18.156434+00:00,x,y,2021-04-09 05:00:00+00:00,2021-04-09 07:00:00+00:00,gamma,True,20.0,2,c-2,3425673,11300.0
3862818,3862818,2021-03-26 09:38:28.894799+00:00,x,y,2021-03-28 14:00:00+00:00,2021-03-28 15:55:00+00:00,beta,True,40.0,0,b-9,3862818,17206.0
10678742,10678742,2021-06-21 11:12:20.076433+00:00,x,y,2021-06-25 05:00:00+00:00,2021-06-25 06:55:00+00:00,beta,True,20.0,0,b-1,10678742,6375.0
1909132,1909132,2021-02-19 15:52:36.475849+00:00,x,y,2021-02-20 13:00:00+00:00,2021-02-20 15:00:00+00:00,alpha,True,35.0,1,a-5,1909132,12500.0
18895863,18895863,2021-08-13 13:56:02.419256+00:00,x,y,2021-08-22 10:00:00+00:00,2021-08-22 12:00:00+00:00,alpha,True,15.0,1,a-7,18895863,18945.0
10941399,10941399,2021-06-23 12:42:42.967805+00:00,x,y,2021-07-07 09:45:00+00:00,2021-07-07 11:45:00+00:00,gamma,True,20.0,2,c-2,10941399,7620.0
4440092,4440092,2021-04-09 12:59:17.211334+00:00,x,y,2021-04-19 14:00:00+00:00,2021-04-19 15:55:00+00:00,beta,True,20.0,0,b-9,4440092,7894.0
10585183,10585183,2021-06-20 15:10:12.540966+00:00,x,y,2021-06-26 07:00:00+00:00,2021-06-26 09:00:00+00:00,alpha,True,35.0,1,a-5,10585183,8800.0
12771899,12771899,2021-07-04 16:10:41.264289+00:00,x,y,2021-08-01 14:00:00+00:00,2021-08-01 16:00:00+00:00,gamma,True,20.0,1,c-4,12771899,10900.0
2243633,2243633,2021-02-27 09:59:44.426573+00:00,x,y,2021-02-28 05:00:00+00:00,2021-02-28 07:00:00+00:00,gamma,True,20.0,1,c-2,2243633,7390.0
8189758,8189758,2021-05-30 23:20:30.537502+00:00,x,y,2021-06-12 11:00:00+00:00,2021-06-12 13:00:00+00:00,gamma,True,20.0,2,c-4,8189758,11900.0
17747046,17747046,2021-08-08 12:48:19.738138+00:00,x,y,2021-08-19 14:00:00+00:00,2021-08-19 15:55:00+00:00,beta,True,40.0,0,b-9,17747046,9360.0
7360294,7360294,2021-05-21 07:13:27.305284+00:00,x,y,2021-05-22 05:00:00+00:00,2021-05-22 07:00:00+00:00,gamma,True,20.0,2,c-2,7360294,9025.0
9091975,9091975,2021-06-08 11:15:46.671461+00:00,x,y,2021-06-24 11:00:00+00:00,2021-06-24 13:00:00+00:00,gamma,True,20.0,1,c-4,9091975,10900.0
15997603,15997603,2021-07-26 11:42:56.474027+00:00,x,y,2021-07-29 16:00:00+00:00,2021-07-29 18:00:00+00:00,alpha,True,35.0,1,a-23,15997603,12645.0
11085101,11085101,2021-06-24 14:35:20.978603+00:00,x,y,2021-06-28 04:30:00+00:00,2021-06-28 06:30:00+00:00,alpha,True,15.0,1,a-1,11085101,9497.0
9571627,9571627,2021-06-12 15:46:46.625144+00:00,x,y,2021-08-02 13:00:00+00:00,2021-08-02 15:00:00+00:00,alpha,True,35.0,1,a-9,9571627,7124.0
13909534,13909534,2021-07-11 07:33:34.874506+00:00,x,y,2021-07-17 13:00:00+00:00,2021-07-17 15:00:00+00:00,alpha,True,35.0,1,a-9,13909534,19545.0
677983,677983,2021-01-20 11:47:32.790946+00:00,x,y,2021-02-11 16:00:00+00:00,2021-02-11 17:55:00+00:00,beta,True,20.0,0,b-19,677983,8718.0
17565446,17565446,2021-08-07 14:29:14.502760+00:00,x,y,2021-08-19 14:00:00+00:00,2021-08-19 16:00:00+00:00,gamma,True,20.0,2,c-4,17565446,10280.0
4086849,4086849,2021-03-31 07:44:51.249017+00:00,x,y,2021-04-30 15:30:00+00:00,2021-04-30 17:30:00+00:00,alpha,True,35.0,1,a-7,4086849,10799.0
16929174,16929174,2021-08-02 23:51:44.383218+00:00,x,y,2021-08-08 10:00:00+00:00,2021-08-08 12:00:00+00:00,alpha,True,15.0,1,a-7,16929174,11245.0
2467338,2467338,2021-03-02 11:27:53.442611+00:00,x,y,2021-03-14 05:15:00+00:00,2021-03-14 07:25:00+00:00,alpha,True,15.0,1,a-1,2467338,7502.0
4455355,4455355,2021-04-09 20:25:48.053537+00:00,x,y,2021-04-10 13:30:00+00:00,2021-04-10 15:30:00+00:00,alpha,True,35.0,1,a-5,4455355,8605.0
10099026,10099026,2021-06-16 12:17:40.768273+00:00,x,y,2021-06-20 10:00:00+00:00,2021-06-20 12:00:00+00:00,alpha,True,35.0,1,a-7,10099026,13277.0
11001804,11001804,2021-06-23 23:00:21.080288+00:00,x,y,2021-07-09 11:00:00+00:00,2021-07-09 12:55:00+00:00,beta,True,20.0,0,b-69,11001804,6720.0
9478610,9478610,2021-06-12 04:56:44.850816+00:00,x,y,2021-06-27 04:00:00+00:00,2021-06-27 06:00:00+00:00,alpha,True,15.0,1,a-1,9478610,6531.0
12338199,12338199,2021-07-02 12:09:34.275848+00:00,x,y,2021-07-19 09:45:00+00:00,2021-07-19 11:45:00+00:00,gamma,True,20.0,1,c-2,12338199,10900.0
12190890,12190890,2021-07-01 15:13:34.196097+00:00,x,y,2021-08-13 14:00:00+00:00,2021-08-13 16:00:00+00:00,gamma,True,20.0,1,c-4,12190890,10285.0
20485470,20485470,2021-08-22 15:09:16.441848+00:00,x,y,2021-09-04 13:00:00+00:00,2021-09-04 15:00:00+00:00,alpha,True,20.0,1,a-9,20485470,10545.0
17160921,17160921,2021-08-04 21:33:57.858526+00:00,x,y,2021-08-05 10:00:00+00:00,2021-08-05 12:00:00+00:00,gamma,True,20.0,2,c-2,17160921,13050.0
